"State Code"|"State Name"|"District Code"|"District Name"|"TRU"|"Water-in-premises"|"Water.out.premises"|"Unimproved.sanitation"|"Unsafe.drainage"
"15"|"MIZORAM"|"284"|"Champhai"|"Urban"|18.4|81.6|13.9|92.8
"15"|"MIZORAM"|"285"|"Serchhip"|"Total"|29.7|70.3|17.6|85.2
"15"|"MIZORAM"|"285"|"Serchhip"|"Rural"|4.5|95.5|20.9|93.7
"15"|"MIZORAM"|"285"|"Serchhip"|"Urban"|55|45|14.1|76.8
"15"|"MIZORAM"|"286"|"Lunglei"|"Total"|30.4|69.6|37.7|89.6
"15"|"MIZORAM"|"286"|"Lunglei"|"Rural"|4.1|95.9|59|97
"15"|"MIZORAM"|"286"|"Lunglei"|"Urban"|65.9|34.1|9.2|79.5
"15"|"MIZORAM"|"287"|"Lawngtlai"|"Total"|7.5|92.5|58|97.9
"15"|"MIZORAM"|"287"|"Lawngtlai"|"Rural"|5.3|94.7|66|98.1
"15"|"MIZORAM"|"287"|"Lawngtlai"|"Urban"|18.2|81.8|19.5|96.5
"15"|"MIZORAM"|"288"|"Saiha"|"Total"|21.8|78.2|35.1|95.7
"15"|"MIZORAM"|"288"|"Saiha"|"Rural"|1.9|98.1|37|98.3
"15"|"MIZORAM"|"288"|"Saiha"|"Urban"|49.1|50.9|32.5|92.2
"16"|"TRIPURA"|"289"|"West Tripura "|"Total"|53|47|23.3|94.2
"16"|"TRIPURA"|"289"|"West Tripura "|"Rural"|36.4|63.6|30.6|96.2
"16"|"TRIPURA"|"289"|"West Tripura "|"Urban"|77|23|12.8|91.5
"16"|"TRIPURA"|"290"|"South Tripura "|"Total"|26.5|73.5|30.7|98.5
"16"|"TRIPURA"|"290"|"South Tripura "|"Rural"|20.4|79.6|34.4|99
"16"|"TRIPURA"|"290"|"South Tripura "|"Urban"|59.9|40.1|9.9|95.7
"16"|"TRIPURA"|"291"|"Dhalai"|"Total"|15.7|84.3|50.2|98.3
"16"|"TRIPURA"|"291"|"Dhalai"|"Rural"|12.1|87.9|54.6|98.6
"16"|"TRIPURA"|"291"|"Dhalai"|"Urban"|42.4|57.6|18|96.6
"16"|"TRIPURA"|"292"|"North Tripura"|"Total"|20.6|79.4|37.8|97.8
"16"|"TRIPURA"|"292"|"North Tripura"|"Rural"|14.5|85.5|43.2|98.3
"16"|"TRIPURA"|"292"|"North Tripura"|"Urban"|47.1|52.9|14|95.4
"17"|"MEGHALAYA"|"293"|"West Garo Hills"|"Total"|28.2|71.8|57.8|96.2
"17"|"MEGHALAYA"|"293"|"West Garo Hills"|"Rural"|24.5|75.5|62.7|97.6
"17"|"MEGHALAYA"|"293"|"West Garo Hills"|"Urban"|57.7|42.3|18.8|85.9
"17"|"MEGHALAYA"|"294"|"East Garo Hills"|"Total"|27.4|72.6|53.4|97.3
"17"|"MEGHALAYA"|"294"|"East Garo Hills"|"Rural"|21.6|78.4|58|98.7
"17"|"MEGHALAYA"|"294"|"East Garo Hills"|"Urban"|64.3|35.7|24.9|89.2
"17"|"MEGHALAYA"|"295"|"South Garo Hills"|"Total"|11.2|88.8|53.9|97.4
"17"|"MEGHALAYA"|"295"|"South Garo Hills"|"Rural"|10.2|89.8|56.9|97.7
"17"|"MEGHALAYA"|"295"|"South Garo Hills"|"Urban"|20.7|79.3|25.7|95.1
"17"|"MEGHALAYA"|"296"|"West Khasi Hills"|"Total"|8.8|91.2|73.2|98.6
"17"|"MEGHALAYA"|"296"|"West Khasi Hills"|"Rural"|7.3|92.7|78|98.9
"17"|"MEGHALAYA"|"296"|"West Khasi Hills"|"Urban"|21.3|78.7|34.7|95.4
"17"|"MEGHALAYA"|"297"|"Ribhoi"|"Total"|13.9|86.1|65.5|96.6
"17"|"MEGHALAYA"|"297"|"Ribhoi"|"Rural"|12.9|87.1|67.9|96.9
"17"|"MEGHALAYA"|"297"|"Ribhoi"|"Urban"|24|76|39.4|93.3
"17"|"MEGHALAYA"|"298"|"East Khasi Hills"|"Total"|35.1|64.9|37.9|89
"17"|"MEGHALAYA"|"298"|"East Khasi Hills"|"Rural"|9.8|90.2|67.6|97.8
"17"|"MEGHALAYA"|"298"|"East Khasi Hills"|"Urban"|63.2|36.8|5|79.2
"17"|"MEGHALAYA"|"299"|"Jaintia Hills"|"Total"|12.9|87.1|67.7|94
"17"|"MEGHALAYA"|"299"|"Jaintia Hills"|"Rural"|9.1|90.9|73.1|95.9
"17"|"MEGHALAYA"|"299"|"Jaintia Hills"|"Urban"|57.5|42.5|6|72.2
"18"|"ASSAM"|"300"|"Kokrajhar"|"Total"|57.5|42.5|77.8|98.2
"18"|"ASSAM"|"300"|"Kokrajhar"|"Rural"|55.3|44.7|81.9|99.2
"18"|"ASSAM"|"300"|"Kokrajhar"|"Urban"|88.4|11.6|18.2|85.1
"18"|"ASSAM"|"301"|"Dhubri"|"Total"|65.2|34.8|77.3|98.7
"18"|"ASSAM"|"301"|"Dhubri"|"Rural"|62.9|37.1|82.8|99.5
"18"|"ASSAM"|"301"|"Dhubri"|"Urban"|84.8|15.2|32.4|92.1
"18"|"ASSAM"|"302"|"Goalpara"|"Total"|58.6|41.4|67.4|98.7
"18"|"ASSAM"|"302"|"Goalpara"|"Rural"|56.8|43.2|72.5|99.2
"18"|"ASSAM"|"302"|"Goalpara"|"Urban"|68.8|31.2|37.1|95.8
"18"|"ASSAM"|"303"|"Barpeta"|"Total"|65|35|67.4|98.8
"18"|"ASSAM"|"303"|"Barpeta"|"Rural"|62.3|37.7|72.2|99.5
"18"|"ASSAM"|"303"|"Barpeta"|"Urban"|91.2|8.8|20.6|92.8
"18"|"ASSAM"|"304"|"Morigaon"|"Total"|69.4|30.6|72.7|98.4
"18"|"ASSAM"|"304"|"Morigaon"|"Rural"|68.1|31.9|77.1|99
"18"|"ASSAM"|"304"|"Morigaon"|"Urban"|83.2|16.8|28.3|91.3
"18"|"ASSAM"|"305"|"Nagaon"|"Total"|64.6|35.4|63.8|97.1
"18"|"ASSAM"|"305"|"Nagaon"|"Rural"|61.3|38.7|70.7|98.8
"18"|"ASSAM"|"305"|"Nagaon"|"Urban"|84.2|15.8|22.5|87.4
"18"|"ASSAM"|"306"|"Sonitpur"|"Total"|53.7|46.3|61.2|97.6
"18"|"ASSAM"|"306"|"Sonitpur"|"Rural"|49.9|50.1|67|98.8
"18"|"ASSAM"|"306"|"Sonitpur"|"Urban"|85.9|14.1|10.8|87.7
"18"|"ASSAM"|"307"|"Lakhimpur"|"Total"|56.9|43.1|67|97.9
"18"|"ASSAM"|"307"|"Lakhimpur"|"Rural"|53.3|46.7|72.3|99
"18"|"ASSAM"|"307"|"Lakhimpur"|"Urban"|87|13|22.5|89.4
"18"|"ASSAM"|"308"|"Dhemaji"|"Total"|54.9|45.1|75.7|98.4
"18"|"ASSAM"|"308"|"Dhemaji"|"Rural"|52.3|47.7|79.4|98.9
"18"|"ASSAM"|"308"|"Dhemaji"|"Urban"|84.4|15.6|33.6|93.2
"18"|"ASSAM"|"309"|"Tinsukia"|"Total"|66.2|33.8|50.7|95.3
"18"|"ASSAM"|"309"|"Tinsukia"|"Rural"|63.6|36.4|60.1|97.8
"18"|"ASSAM"|"309"|"Tinsukia"|"Urban"|75.4|24.6|17.4|86.1
"18"|"ASSAM"|"310"|"Dibrugarh"|"Total"|67.6|32.4|50.3|93.7
"18"|"ASSAM"|"310"|"Dibrugarh"|"Rural"|62.5|37.5|60.6|97.2
"18"|"ASSAM"|"310"|"Dibrugarh"|"Urban"|87.7|12.3|8.7|80.2
"18"|"ASSAM"|"311"|"Sivasagar"|"Total"|49.7|50.3|54.5|97.2
"18"|"ASSAM"|"311"|"Sivasagar"|"Rural"|46.7|53.3|59.1|98.1
"18"|"ASSAM"|"311"|"Sivasagar"|"Urban"|74.8|25.2|16.4|90.5
"18"|"ASSAM"|"312"|"Jorhat"|"Total"|44.9|55.1|53.7|95
"18"|"ASSAM"|"312"|"Jorhat"|"Rural"|37.3|62.7|64.8|98
"18"|"ASSAM"|"312"|"Jorhat"|"Urban"|72|28|14.5|84.2
"18"|"ASSAM"|"313"|"Golaghat"|"Total"|46.1|53.9|63.6|97.3
"18"|"ASSAM"|"313"|"Golaghat"|"Rural"|41.7|58.3|69|98.6
"18"|"ASSAM"|"313"|"Golaghat"|"Urban"|86.1|13.9|13.6|86.2
"18"|"ASSAM"|"314"|"Karbi Anglong"|"Total"|35.2|64.8|70.2|98
"18"|"ASSAM"|"314"|"Karbi Anglong"|"Rural"|32|68|76.3|98.6
"18"|"ASSAM"|"314"|"Karbi Anglong"|"Urban"|55.8|44.2|31.6|93.7
"18"|"ASSAM"|"315"|"Dima Hasao"|"Total"|17.8|82.2|47.3|94.9
"18"|"ASSAM"|"315"|"Dima Hasao"|"Rural"|6.9|93.1|60.3|98
"18"|"ASSAM"|"315"|"Dima Hasao"|"Urban"|42|58|18.3|88.4
"18"|"ASSAM"|"316"|"Cachar"|"Total"|21.8|78.2|47.5|94.3
"18"|"ASSAM"|"316"|"Cachar"|"Rural"|12|88|54.5|96.9
"18"|"ASSAM"|"316"|"Cachar"|"Urban"|64.1|35.9|17.3|83.1
"18"|"ASSAM"|"317"|"Karimganj"|"Total"|17.9|82.1|49.8|96.4
"18"|"ASSAM"|"317"|"Karimganj"|"Rural"|13|87|54.1|97.5
"18"|"ASSAM"|"317"|"Karimganj"|"Urban"|64.4|35.6|9.6|87.1
"18"|"ASSAM"|"318"|"Hailakandi"|"Total"|10.7|89.3|54.1|96.5
"18"|"ASSAM"|"318"|"Hailakandi"|"Rural"|7.1|92.9|57.3|97.6
"18"|"ASSAM"|"318"|"Hailakandi"|"Urban"|56.4|43.6|12.1|81.1
"18"|"ASSAM"|"319"|"Bongaigaon"|"Total"|69.1|30.9|67.1|97.4
"18"|"ASSAM"|"319"|"Bongaigaon"|"Rural"|66.3|33.7|77.7|99.3
"18"|"ASSAM"|"319"|"Bongaigaon"|"Urban"|83.1|16.9|14.5|87.8
"18"|"ASSAM"|"320"|"Chirang"|"Total"|52.8|47.2|79.1|98.8
"18"|"ASSAM"|"320"|"Chirang"|"Rural"|50.5|49.5|83.4|99
"18"|"ASSAM"|"320"|"Chirang"|"Urban"|80|20|27.9|96.7
"18"|"ASSAM"|"321"|"Kamrup"|"Total"|64.8|35.2|62.7|98
"18"|"ASSAM"|"321"|"Kamrup"|"Rural"|63.9|36.1|66.1|98.6
"18"|"ASSAM"|"321"|"Kamrup"|"Urban"|72.6|27.4|32.3|92.4
"18"|"ASSAM"|"322"|"Kamrup Metropolitan"|"Total"|76.7|23.3|14.9|77.3
"18"|"ASSAM"|"322"|"Kamrup Metropolitan"|"Rural"|44.6|55.4|53.3|96.7
"18"|"ASSAM"|"322"|"Kamrup Metropolitan"|"Urban"|82.2|17.8|8.3|74.1
"18"|"ASSAM"|"323"|"Nalbari"|"Total"|70.5|29.5|60|98.2
"18"|"ASSAM"|"323"|"Nalbari"|"Rural"|68.5|31.5|64.1|99
"18"|"ASSAM"|"323"|"Nalbari"|"Urban"|85.6|14.4|27.9|92.9
"18"|"ASSAM"|"324"|"Baksa"|"Total"|56.3|43.7|76.6|99.1
"18"|"ASSAM"|"324"|"Baksa"|"Rural"|55.9|44.1|77.2|99.2
"18"|"ASSAM"|"324"|"Baksa"|"Urban"|89.7|10.3|29.2|97
"18"|"ASSAM"|"325"|"Darrang"|"Total"|58.7|41.3|71.3|99
"18"|"ASSAM"|"325"|"Darrang"|"Rural"|56.5|43.5|75.2|99.3
"18"|"ASSAM"|"325"|"Darrang"|"Urban"|90|10|19|93.7
"18"|"ASSAM"|"326"|"Udalguri"|"Total"|52.6|47.4|71.1|98.7
"18"|"ASSAM"|"326"|"Udalguri"|"Rural"|50.6|49.4|73.7|98.9
"18"|"ASSAM"|"326"|"Udalguri"|"Urban"|89.7|10.3|22.3|95.8
"19"|"WEST BENGAL"|"327"|"Darjiling "|"Total"|37.9|62.1|40|92.5
"19"|"WEST BENGAL"|"327"|"Darjiling "|"Rural"|28.8|71.2|55.3|96.7
"19"|"WEST BENGAL"|"327"|"Darjiling "|"Urban"|52.3|47.7|15.8|86
"19"|"WEST BENGAL"|"328"|"Jalpaiguri "|"Total"|55.5|44.5|55|97.6
"19"|"WEST BENGAL"|"328"|"Jalpaiguri "|"Rural"|53.9|46.1|68.1|98.8
"19"|"WEST BENGAL"|"328"|"Jalpaiguri "|"Urban"|59.7|40.3|21.1|94.5
"19"|"WEST BENGAL"|"329"|"Koch Bihar "|"Total"|80.8|19.2|48.5|98.5
"19"|"WEST BENGAL"|"329"|"Koch Bihar "|"Rural"|81.9|18.1|52.6|98.9
"19"|"WEST BENGAL"|"329"|"Koch Bihar "|"Urban"|70.6|29.4|13.3|94.6
"19"|"WEST BENGAL"|"330"|"Uttar Dinajpur"|"Total"|57.4|42.6|74.7|97.7
"19"|"WEST BENGAL"|"330"|"Uttar Dinajpur"|"Rural"|54.6|45.4|81.5|98.7
"19"|"WEST BENGAL"|"330"|"Uttar Dinajpur"|"Urban"|79.1|20.9|22.2|89.3
"19"|"WEST BENGAL"|"331"|"Dakshin Dinajpur"|"Total"|37.6|62.4|65.2|97.2
"19"|"WEST BENGAL"|"331"|"Dakshin Dinajpur"|"Rural"|30|70|74.6|98.6
"19"|"WEST BENGAL"|"331"|"Dakshin Dinajpur"|"Urban"|82.7|17.3|9.7|88.3
"19"|"WEST BENGAL"|"332"|"Maldah "|"Total"|36.4|63.6|70.5|95.5
"19"|"WEST BENGAL"|"332"|"Maldah "|"Rural"|32.5|67.5|76.7|97.5
"19"|"WEST BENGAL"|"332"|"Maldah "|"Urban"|62.9|37.1|28.2|82.4
"19"|"WEST BENGAL"|"333"|"Murshidabad "|"Total"|42|58|64.1|96.8
"19"|"WEST BENGAL"|"333"|"Murshidabad "|"Rural"|39.4|60.6|69.3|97.7
"19"|"WEST BENGAL"|"333"|"Murshidabad "|"Urban"|53.9|46.1|40.3|92.7
"19"|"WEST BENGAL"|"334"|"Birbhum"|"Total"|17.3|82.7|76.6|98
"19"|"WEST BENGAL"|"334"|"Birbhum"|"Rural"|14.7|85.3|81.9|98.6
"19"|"WEST BENGAL"|"334"|"Birbhum"|"Urban"|35.6|64.4|39.3|93.5
"19"|"WEST BENGAL"|"335"|"Barddhaman "|"Total"|35.4|64.6|46.7|92.1
"19"|"WEST BENGAL"|"335"|"Barddhaman "|"Rural"|30.6|69.4|56.8|96.5
"19"|"WEST BENGAL"|"335"|"Barddhaman "|"Urban"|43.5|56.5|30.1|84.5
"19"|"WEST BENGAL"|"336"|"Nadia "|"Total"|68|32|31.6|94.2
"19"|"WEST BENGAL"|"336"|"Nadia "|"Rural"|65.1|34.9|39.7|96.7
"19"|"WEST BENGAL"|"336"|"Nadia "|"Urban"|75.1|24.9|11.2|87.9
"19"|"WEST BENGAL"|"337"|"North Twenty Four Parganas"|"Total"|55.4|44.6|18|88.3
"19"|"WEST BENGAL"|"337"|"North Twenty Four Parganas"|"Rural"|37.2|62.8|31|97.6
"19"|"WEST BENGAL"|"337"|"North Twenty Four Parganas"|"Urban"|69.3|30.7|8|81.2
"19"|"WEST BENGAL"|"338"|"Hugli "|"Total"|38.1|61.9|31.3|90.8
"19"|"WEST BENGAL"|"338"|"Hugli "|"Rural"|25.3|74.7|43.3|95.1
"19"|"WEST BENGAL"|"338"|"Hugli "|"Urban"|58.2|41.8|12.3|84.1
"19"|"WEST BENGAL"|"339"|"Bankura "|"Total"|19.7|80.3|80|97.4
"19"|"WEST BENGAL"|"339"|"Bankura "|"Rural"|17.5|82.5|83.8|98.2
"19"|"WEST BENGAL"|"339"|"Bankura "|"Urban"|43.8|56.2|40.4|89.5
"19"|"WEST BENGAL"|"340"|"Puruliya"|"Total"|9.7|90.3|88.4|98.2
"19"|"WEST BENGAL"|"340"|"Puruliya"|"Rural"|6.9|93.1|94.3|99.1
"19"|"WEST BENGAL"|"340"|"Puruliya"|"Urban"|28.7|71.3|50|91.4
"19"|"WEST BENGAL"|"341"|"Haora "|"Total"|24.9|75.1|28.5|87.4
"19"|"WEST BENGAL"|"341"|"Haora "|"Rural"|7|93|45|96.8
"19"|"WEST BENGAL"|"341"|"Haora "|"Urban"|35.7|64.3|18.6|81.8
"19"|"WEST BENGAL"|"342"|"Kolkata"|"Total"|72.4|27.6|5.9|18.7
"19"|"WEST BENGAL"|"342"|"Kolkata"|"Urban"|72.4|27.6|5.9|18.7
"19"|"WEST BENGAL"|"343"|"South Twenty Four Parganas"|"Total"|12.9|87.1|42.9|96.1
"19"|"WEST BENGAL"|"343"|"South Twenty Four Parganas"|"Rural"|7.3|92.7|51.4|98.6
"19"|"WEST BENGAL"|"343"|"South Twenty Four Parganas"|"Urban"|28.3|71.7|19.7|89.5
"19"|"WEST BENGAL"|"344"|"Paschim Medinipur"|"Total"|24.1|75.9|60.9|97.7
"19"|"WEST BENGAL"|"344"|"Paschim Medinipur"|"Rural"|21.3|78.7|65.9|98.6
"19"|"WEST BENGAL"|"344"|"Paschim Medinipur"|"Urban"|44.1|55.9|24.6|91.7
"19"|"WEST BENGAL"|"345"|"Purba Medinipur"|"Total"|10.1|89.9|30.4|97
"19"|"WEST BENGAL"|"345"|"Purba Medinipur"|"Rural"|8|92|31.7|97.8
"19"|"WEST BENGAL"|"345"|"Purba Medinipur"|"Urban"|27.3|72.7|20.4|90.1
"20"|"JHARKHAND"|"346"|"Garhwa "|"Total"|16.7|83.3|93.3|97.2
"20"|"JHARKHAND"|"346"|"Garhwa "|"Rural"|15.1|84.9|95.5|98.4
"20"|"JHARKHAND"|"346"|"Garhwa "|"Urban"|45.9|54.1|54.2|74.7
"20"|"JHARKHAND"|"347"|"Chatra"|"Total"|16.1|83.9|90.5|97.1
"20"|"JHARKHAND"|"347"|"Chatra"|"Rural"|13.7|86.3|93.7|98.2
"20"|"JHARKHAND"|"347"|"Chatra"|"Urban"|53.9|46.1|37.5|78.3
"20"|"JHARKHAND"|"348"|"Kodarma"|"Total"|23.2|76.8|83.9|95.2
"20"|"JHARKHAND"|"348"|"Kodarma"|"Rural"|15.4|84.6|92.6|97.3
"20"|"JHARKHAND"|"348"|"Kodarma"|"Urban"|52.6|47.4|50.2|87.1
"20"|"JHARKHAND"|"349"|"Giridih"|"Total"|16.4|83.6|89.6|96.4
"20"|"JHARKHAND"|"349"|"Giridih"|"Rural"|12.6|87.4|94.6|98.1
"20"|"JHARKHAND"|"349"|"Giridih"|"Urban"|54.7|45.3|39.6|79.7
"20"|"JHARKHAND"|"350"|"Deoghar"|"Total"|19.7|80.3|84|96.1
"20"|"JHARKHAND"|"350"|"Deoghar"|"Rural"|11.1|88.9|94.8|98.7
"20"|"JHARKHAND"|"350"|"Deoghar"|"Urban"|60.5|39.5|32.2|83.3
"20"|"JHARKHAND"|"351"|"Godda"|"Total"|14.5|85.5|89.7|97.9
"20"|"JHARKHAND"|"351"|"Godda"|"Rural"|12.3|87.7|92.4|98.6
"20"|"JHARKHAND"|"351"|"Godda"|"Urban"|58.8|41.2|36.1|85.4
"20"|"JHARKHAND"|"352"|"Sahibganj"|"Total"|19.6|80.4|85.4|97.6
"20"|"JHARKHAND"|"352"|"Sahibganj"|"Rural"|15.7|84.3|91.4|98.9
"20"|"JHARKHAND"|"352"|"Sahibganj"|"Urban"|44.5|55.5|48.4|89.4
"20"|"JHARKHAND"|"353"|"Pakur"|"Total"|6.5|93.5|90.3|98.9
"20"|"JHARKHAND"|"353"|"Pakur"|"Rural"|4.7|95.3|93.2|99.5
"20"|"JHARKHAND"|"353"|"Pakur"|"Urban"|29.1|70.9|53.8|90.7
"20"|"JHARKHAND"|"354"|"Dhanbad"|"Total"|32.8|67.2|61.1|89.5
"20"|"JHARKHAND"|"354"|"Dhanbad"|"Rural"|16.8|83.2|88.2|97.7
"20"|"JHARKHAND"|"354"|"Dhanbad"|"Urban"|44.2|55.8|41.9|83.7
"20"|"JHARKHAND"|"355"|"Bokaro"|"Total"|35.6|64.4|67|83.1
"20"|"JHARKHAND"|"355"|"Bokaro"|"Rural"|13.4|86.6|93.4|97.7
"20"|"JHARKHAND"|"355"|"Bokaro"|"Urban"|59.7|40.3|38.2|67.2
"20"|"JHARKHAND"|"356"|"Lohardaga"|"Total"|11.6|88.4|85.4|97.5
"20"|"JHARKHAND"|"356"|"Lohardaga"|"Rural"|6.1|93.9|93.1|98.7
"20"|"JHARKHAND"|"356"|"Lohardaga"|"Urban"|51.8|48.2|29.8|88.2
"20"|"JHARKHAND"|"357"|"Purbi Singhbhum"|"Total"|45.2|54.8|51.1|75.9
"20"|"JHARKHAND"|"357"|"Purbi Singhbhum"|"Rural"|12.2|87.8|87.4|97.7
"20"|"JHARKHAND"|"357"|"Purbi Singhbhum"|"Urban"|73.2|26.8|20.4|57.4
"20"|"JHARKHAND"|"358"|"Palamu"|"Total"|26.2|73.8|87.5|95.3
"20"|"JHARKHAND"|"358"|"Palamu"|"Rural"|22.2|77.8|93.1|97.3
"20"|"JHARKHAND"|"358"|"Palamu"|"Urban"|58.1|41.9|42.8|79
"20"|"JHARKHAND"|"359"|"Latehar"|"Total"|10.2|89.8|89.9|97.9
"20"|"JHARKHAND"|"359"|"Latehar"|"Rural"|7.1|92.9|93.5|99.1
"20"|"JHARKHAND"|"359"|"Latehar"|"Urban"|49.3|50.7|44.7|83.1
"20"|"JHARKHAND"|"360"|"Hazaribagh"|"Total"|26.1|73.9|80.9|94.4
"20"|"JHARKHAND"|"360"|"Hazaribagh"|"Rural"|18.5|81.5|91.1|96.9
"20"|"JHARKHAND"|"360"|"Hazaribagh"|"Urban"|65.6|34.4|27.5|80.8
"20"|"JHARKHAND"|"361"|"Ramgarh"|"Total"|34.1|65.9|67.4|92.3
"20"|"JHARKHAND"|"361"|"Ramgarh"|"Rural"|14.9|85.1|89.2|97.4
"20"|"JHARKHAND"|"361"|"Ramgarh"|"Urban"|57.9|42.1|40.5|85.8
"20"|"JHARKHAND"|"362"|"Dumka"|"Total"|8.5|91.5|90.9|98.3
"20"|"JHARKHAND"|"362"|"Dumka"|"Rural"|5.7|94.3|94.5|98.9
"20"|"JHARKHAND"|"362"|"Dumka"|"Urban"|51.7|48.3|36.6|89.4
"20"|"JHARKHAND"|"363"|"Jamtara"|"Total"|13.7|86.3|90.6|98.5
"20"|"JHARKHAND"|"363"|"Jamtara"|"Rural"|8.6|91.4|96|99.4
"20"|"JHARKHAND"|"363"|"Jamtara"|"Urban"|60.9|39.1|40.2|90.8
"20"|"JHARKHAND"|"364"|"Ranchi"|"Total"|35.8|64.2|60.2|86.8
"20"|"JHARKHAND"|"364"|"Ranchi"|"Rural"|10.4|89.6|87.8|98.5
"20"|"JHARKHAND"|"364"|"Ranchi"|"Urban"|70.7|29.3|22.3|70.6
"20"|"JHARKHAND"|"365"|"Khunti"|"Total"|8.8|91.2|91.9|99.2
"20"|"JHARKHAND"|"365"|"Khunti"|"Rural"|4.7|95.3|96.2|99.7
"20"|"JHARKHAND"|"365"|"Khunti"|"Urban"|51.5|48.5|46.6|93.9
"20"|"JHARKHAND"|"366"|"Gumla"|"Total"|10.7|89.3|90.5|98.4
"20"|"JHARKHAND"|"366"|"Gumla"|"Rural"|7.4|92.6|94.4|99.3
"20"|"JHARKHAND"|"366"|"Gumla"|"Urban"|58.3|41.7|32.7|83.3
"20"|"JHARKHAND"|"367"|"Simdega"|"Total"|7.8|92.2|92.2|99.1
"20"|"JHARKHAND"|"367"|"Simdega"|"Rural"|5|95|95.4|99.6
"20"|"JHARKHAND"|"367"|"Simdega"|"Urban"|46.4|53.6|47.2|92.2
"20"|"JHARKHAND"|"368"|"Pashchimi Singhbhum"|"Total"|10|90|88.6|97.9
"20"|"JHARKHAND"|"368"|"Pashchimi Singhbhum"|"Rural"|3.5|96.5|96.7|99.7
"20"|"JHARKHAND"|"368"|"Pashchimi Singhbhum"|"Urban"|47.7|52.3|41.6|87.2
"20"|"JHARKHAND"|"369"|"Saraikela-Kharsawan"|"Total"|20.5|79.5|80.1|93.3
"20"|"JHARKHAND"|"369"|"Saraikela-Kharsawan"|"Rural"|8.1|91.9|93.9|98.8
"20"|"JHARKHAND"|"369"|"Saraikela-Kharsawan"|"Urban"|60.2|39.8|36.4|75.8
"21"|"ODISHA"|"370"|"Bargarh"|"Total"|9.9|90.1|85.6|98.1
"21"|"ODISHA"|"370"|"Bargarh"|"Rural"|6.4|93.6|89.4|98.8
"21"|"ODISHA"|"370"|"Bargarh"|"Urban"|44.9|55.1|47.8|92.6
"21"|"ODISHA"|"371"|"Jharsuguda"|"Total"|25.8|74.2|74.7|95.3
"21"|"ODISHA"|"371"|"Jharsuguda"|"Rural"|10.5|89.5|91.2|97.1
"21"|"ODISHA"|"371"|"Jharsuguda"|"Urban"|50.7|49.3|47.5|92.3
"21"|"ODISHA"|"372"|"Sambalpur"|"Total"|23.1|76.9|78.1|95.4
"21"|"ODISHA"|"372"|"Sambalpur"|"Rural"|10.4|89.6|92.1|98.2
"21"|"ODISHA"|"372"|"Sambalpur"|"Urban"|55.5|44.5|42.2|88.4
"21"|"ODISHA"|"373"|"Debagarh"|"Total"|11.3|88.7|91.6|99.5
"21"|"ODISHA"|"373"|"Debagarh"|"Rural"|9|91|94.7|99.8
"21"|"ODISHA"|"373"|"Debagarh"|"Urban"|40.1|59.9|49.7|95.6
"21"|"ODISHA"|"374"|"Sundargarh"|"Total"|25|75|73.3|89.7
"21"|"ODISHA"|"374"|"Sundargarh"|"Rural"|9.4|90.6|92.6|98.4
"21"|"ODISHA"|"374"|"Sundargarh"|"Urban"|54.7|45.3|36.6|72.9
"21"|"ODISHA"|"375"|"Kendujhar"|"Total"|17.1|82.9|86.5|98.3
"21"|"ODISHA"|"375"|"Kendujhar"|"Rural"|12.6|87.4|92.2|99.3
"21"|"ODISHA"|"375"|"Kendujhar"|"Urban"|44.4|55.6|51.2|91.9
"21"|"ODISHA"|"376"|"Mayurbhanj"|"Total"|16.4|83.6|84.7|99
"21"|"ODISHA"|"376"|"Mayurbhanj"|"Rural"|12.8|87.2|88.3|99.5
"21"|"ODISHA"|"376"|"Mayurbhanj"|"Urban"|61.6|38.4|38.3|92.8
"21"|"ODISHA"|"377"|"Baleshwar"|"Total"|39.4|60.6|78.9|97.8
"21"|"ODISHA"|"377"|"Baleshwar"|"Rural"|36.9|63.1|83.7|98.8
"21"|"ODISHA"|"377"|"Baleshwar"|"Urban"|60.6|39.4|37.5|88.8
"21"|"ODISHA"|"378"|"Bhadrak"|"Total"|35.2|64.8|83.5|97.8
"21"|"ODISHA"|"378"|"Bhadrak"|"Rural"|31.7|68.3|87.2|98.7
"21"|"ODISHA"|"378"|"Bhadrak"|"Urban"|61.8|38.2|54.9|90.9
"21"|"ODISHA"|"379"|"Kendrapara "|"Total"|17.5|82.5|84|98.2
"21"|"ODISHA"|"379"|"Kendrapara "|"Rural"|15.4|84.6|86.2|98.5
"21"|"ODISHA"|"379"|"Kendrapara "|"Urban"|58.3|41.7|43.7|90.8
"21"|"ODISHA"|"380"|"Jagatsinghapur "|"Total"|39.1|60.9|76.9|95.6
"21"|"ODISHA"|"380"|"Jagatsinghapur "|"Rural"|37.7|62.3|79.3|97.6
"21"|"ODISHA"|"380"|"Jagatsinghapur "|"Urban"|50.4|49.6|57.5|78.2
"21"|"ODISHA"|"381"|"Cuttack"|"Total"|41.7|58.3|65.7|91.2
"21"|"ODISHA"|"381"|"Cuttack"|"Rural"|30.8|69.2|79.5|98
"21"|"ODISHA"|"381"|"Cuttack"|"Urban"|74.3|25.7|24.4|70.5
"21"|"ODISHA"|"382"|"Jajapur  "|"Total"|34.3|65.7|79.6|97.6
"21"|"ODISHA"|"382"|"Jajapur  "|"Rural"|32.3|67.7|82.5|98.3
